tweet_id,username,text,tweet_date,search_term,lat,long,radius
1240707131596132353,Essential,Sooo i have 6 weeks of Paternal leave but now with this Rona shit we mostly working from home soooo looks like i’ll be saving the remaining 5 weeks for when this shit is over and i can resume traveling,2020-03-19 18:30:06,rona,29.760427,-95.369804,15mi
1240705494630535168,Sven.,"If Chloroquine turns out to be rhe cure for Rona, omo i might just go out sad oh.",2020-03-19 18:23:35,rona,29.760427,-95.369804,15mi
1246576127990280203,MaKayla,Yaya gon catch the Rona if she in Harris county lol,2020-04-04 23:11:23,rona,29.760427,-95.369804,15mi
1246571426225762313,✨About Love✨,I can’t believe rona ruined crawfish season like that ,2020-04-04 22:52:42,rona,29.760427,-95.369804,15mi
1246542076143177728,Name Your Price,talmbout Rona?,2020-04-04 20:56:05,rona,29.760427,-95.369804,15mi
1246537800889118727,I perfer to be called Big Fern,"He has the dry cough 
He has the rona",2020-04-04 20:39:05,rona,29.760427,-95.369804,15mi
1246527520587087873,Ash,Hopefully this houston rain can flood out rona,2020-04-04 19:58:14,rona,29.760427,-95.369804,15mi
1246521018883223552,Whit 🍫,Anyway last I checked it’s about 300 rona cases in Harris County right now hopefully Yaya doesn’t catch in jail.,2020-04-04 19:32:24,rona,29.760427,-95.369804,15mi
1246520887815417857,damaris 🧞‍♀️,October couldn’t come any faster. I’m ready to be 18! Haunted houses! Spooky sex! Everything! If miss rona doesn’t impose,2020-04-04 19:31:53,rona,29.760427,-95.369804,15mi
1246518349917573126,Kelby🏈🧸,Rona got you acting reallll funny,2020-04-04 19:21:48,rona,29.760427,-95.369804,15mi
1246516176634724358,Chance McClain,What I miss? Ohhhhwhen a Walmart checker gets the rona?,2020-04-04 19:13:10,rona,29.760427,-95.369804,15mi
1246513262155436032,Dame,Bruh this Rona shyt is really depressing... I just try my best not to think about it BT yet stay educated and updated w/what’s going on,2020-04-04 19:01:35,rona,29.760427,-95.369804,15mi
1246512044628639745,𝑽𝑻𝑾𝑶,"my cat just sneezed, 
she got the rona",2020-04-04 18:56:45,rona,29.760427,-95.369804,15mi
1246495743944335360,Houston’s Very Own,Rona?,2020-04-04 17:51:58,rona,29.760427,-95.369804,15mi
1246495014739476483,Whit 🍫,They in here saying 5G is the cause of the rona and i’m not here for it.,2020-04-04 17:49:04,rona,29.760427,-95.369804,15mi
1246493825884921858,Bsilva,There’s nothing that doesn’t surprise me about this guy anymore.  Hope he gets the rona,2020-04-04 17:44:21,rona,29.760427,-95.369804,15mi
1246492218078236675,BlackTexansGirl," yeah that he scared of needles. He was breaking down ready to cry, I could hear his voice cracking. I'm scared of needles to the point I damn near lose consciousness. My BP elevates crazy too but if I thought I had Rona I'd let them stick me but ",2020-04-04 17:37:58,rona,29.760427,-95.369804,15mi
1246460224627712001,King 🤴🏾 🏁,Dat Rona turning chics to pornstars,2020-04-04 15:30:50,rona,29.760427,-95.369804,15mi
1246415762677473280,Sammy Sosa🏂,Rona throwing everything off ,2020-04-04 12:34:09,rona,29.760427,-95.369804,15mi
1246413534130507778,"LEX, bitch say it with your chest",Rona saving me a lot of money being in the house,2020-04-04 12:25:18,rona,29.760427,-95.369804,15mi
1246334151713751040,🍎🍊Strange Fruit🍌🍏,if everything goes according to plan (and Miss Rona doesnt fuck up anymore shit) then i may be living in Pittsburgh this fall for a whole year on a fully funded Post-Bac program that would prep me for their PhD program ,2020-04-04 07:09:52,rona,29.760427,-95.369804,15mi
1246314589010214912,Cope.,Road tripping is a must this fall so I need this Rona shit to get it together,2020-04-04 05:52:08,rona,29.760427,-95.369804,15mi
1255283815406284802,Elliot Guidry,The news won't push it because the Rona is still a bigger story to them..  either that or them pushing this out is to give people something else to think about,2020-04-28 23:52:38,rona,29.760427,-95.369804,15mi
1255277344551579649,Zo,One of my dads coworkers has the Rona so he had to get tested.... came out negative today ,2020-04-28 23:26:55,rona,29.760427,-95.369804,15mi
1255267826044211203,brandon,Ms. Rona let the choppa sing https://twitter.com/CNN/status/1255222303962603520 …,2020-04-28 22:49:06,rona,29.760427,-95.369804,15mi
1255227022391029762,caido 💔,‘rona ruined it  2020  pic.twitter.com/ppj9IzOcGO,2020-04-28 20:06:57,rona,29.760427,-95.369804,15mi
1255213678988791813,HONEYBEE🐝,What if the aliens die by the Rona and their planet takes it as a threat ,2020-04-28 19:13:56,rona,29.760427,-95.369804,15mi
1255199757284397062,Yung_Melly,"Was supposed to go this week 
But Rona fucked it all up https://twitter.com/lanykalanyy/status/1254618130875158529 …",2020-04-28 18:18:37,rona,29.760427,-95.369804,15mi
1255178569292054528,Carlos Cruz,Nah mayne! Taking precautions b. Caint get the Rona. Know what I'm saying,2020-04-28 16:54:25,rona,29.760427,-95.369804,15mi
1255164575818940419,Hipolito Arriaga,He wants you to inject bleach in your veins and you’re kids to catch the Rona... https://twitter.com/KHOU/status/1255146021056724995 …,2020-04-28 15:58:49,rona,29.760427,-95.369804,15mi
1255122061699227651,lil tamalito,The glow up! You love to see it! These women hustle hard. La Rona who?! pic.twitter.com/9GHNsKRmAX,2020-04-28 13:09:53,rona,29.760427,-95.369804,15mi
1255034583436886017,CallmeDj,Since this RONA started I been smoking so fuckin much.,2020-04-28 07:22:16,rona,29.760427,-95.369804,15mi
1254979237028802560,Julian’s Diary,"Girl I have a lot of Rona Stories!!! Click the link https://youtu.be/cGrWp7-Q2LQ  To watch the video don’t forget to Subscribe, Share, and Likepic.twitter.com/wsNOLThp6c",2020-04-28 03:42:21,rona,29.760427,-95.369804,15mi
1254973288599752705,🔜 The Gym,"Honestly Idk if they re open the state. If I get Rona fuck it- I’m dying idc. How can we live our life’s in fear, plus I got bills to pay and I didn’t get no stimulus check or nothing. So open this shit up.",2020-04-28 03:18:42,rona,29.760427,-95.369804,15mi
1254963505972862981,"LEX, bitch say it with your chest",I don’t even care about Rona cause everybody dropping heat,2020-04-28 02:39:50,rona,29.760427,-95.369804,15mi
1254946154753777664,Clay Cahoon,What if ”The Rona” takes them out like War of the Worlds?,2020-04-28 01:30:53,rona,29.760427,-95.369804,15mi
1254933838779817985,Julio,One Michelada a day keeps the rona away. ,2020-04-28 00:41:57,rona,29.760427,-95.369804,15mi
1254912896712298500,Adriana🦂,Girls that I’ve never imagined being friends with want to hang out as soon as this rona is over and I can’t fucking wait,2020-04-27 23:18:44,rona,29.760427,-95.369804,15mi
1254909894613966849,❄️Adri,I need the Rona to go away I miss my softball babies,2020-04-27 23:06:48,rona,29.760427,-95.369804,15mi
1254900708744351744,norms ⁷,The fact that I should’ve been seeing BTS in just 13 days.....Mrs. Rona did ruin everything ,2020-04-27 22:30:18,rona,29.760427,-95.369804,15mi
1243689129256329216,MSDAVIS2THEM,This why mfs got da rona now  https://twitter.com/Octavia_30/status/1243685373823324160 …,2020-03-27 23:59:29,rona,29.760427,-95.369804,15mi
1243687321003798528,(So-Ray-Uh),So apparently one of my professors got that rona ,2020-03-27 23:52:18,rona,29.760427,-95.369804,15mi
1243685528345743360,NOVEMBERS VERY OWN,Rona needs to leave yaaaaaaaa como ahora mismo. I need to start my leg sleeve already. I have the urge for a needle with some ink!!!,2020-03-27 23:45:11,rona,29.760427,-95.369804,15mi
1243683390274048004,Martha ruiz,I can’t believe Rona really has me out here with bushy ass eyebrows. Haven’t been like this since my middle school days,2020-03-27 23:36:41,rona,29.760427,-95.369804,15mi
1243676090956161036,TheRealHibachi🙏🏽☔️,Y’all mfs still going out tryna party and going to friends and shit ? I’m convinced you boomhauer ass niggas want the rona.....,2020-03-27 23:07:41,rona,29.760427,-95.369804,15mi
1243675191395434497,Billy’s Nephew 👠,Def gained a couple water weight points from Miss Rona. Ugh  wish this wasn’t happening. I want a body. It’s so hard ugh.,2020-03-27 23:04:06,rona,29.760427,-95.369804,15mi
1243675005872898050,Tha GOAT was born May 25th,Keylolo had dat Rona. https://twitter.com/Mike_Skully/status/1243661029143437322 …,2020-03-27 23:03:22,rona,29.760427,-95.369804,15mi
1243674650858717184,Marcus Watkins,"Ms. Rona really needs to know her place, because Swine Flu will forever and always be THAT bitch.",2020-03-27 23:01:57,rona,29.760427,-95.369804,15mi
1243673661925621760,J🥶,You had that rona,2020-03-27 22:58:01,rona,29.760427,-95.369804,15mi
1243655775890935811,lynel,going through my snacks faster than the Rona going through this county,2020-03-27 21:46:57,rona,29.760427,-95.369804,15mi
1243647047644962817,k a y ✨,Fellas y’all good? Miss Rona got y’all out here looking scruffy,2020-03-27 21:12:16,rona,29.760427,-95.369804,15mi
1243646266430623744,dog mom,@Calie-T DAVIDDDDD PLEASEEEEEE IM SO BROKE N JOBLESS BC OF RONA,2020-03-27 21:09:10,rona,29.760427,-95.369804,15mi
1243644938530762753,benito,was looking kinda skinny in the mirror and i checked and i lost 7 lbs since the start of social distancing... maybe miss rona made some points,2020-03-27 21:03:53,rona,29.760427,-95.369804,15mi
1243638566267293697,Matthew,"This was me before, during, and will be me after Miss Rona gone! https://twitter.com/yoyotrav/status/1239574763758071809 …",2020-03-27 20:38:34,rona,29.760427,-95.369804,15mi
1243637117034651649,brock,Avoid the rona https://twitter.com/desusnice/status/1243633924053622786 …,2020-03-27 20:32:49,rona,29.760427,-95.369804,15mi
1243630855056171008,Maureen Davis,"I seriously think I’ve sang corona, rona, rona in my head like 7 billion times since we’ve been quarantined   @anjelahjohnson",2020-03-27 20:07:56,rona,29.760427,-95.369804,15mi
1243630417997172743,JuicyyWarrant2.0,Y’all @85SouthShow  this Rona Special!! Owee at work being Essential I needed this laugh!! Owee,2020-03-27 20:06:11,rona,29.760427,-95.369804,15mi
1258181889896169472,flamee,I wanna go fishing but I bet they got rona too,2020-05-06 23:48:33,rona,29.760427,-95.369804,15mi
1258180859615760385,Vic 🦿,How the Sinaloa cartel take Rona more serious than “our” president? https://twitter.com/complex/status/1258137737573486595 …,2020-05-06 23:44:27,rona,29.760427,-95.369804,15mi
1258178481395052544,i hate corona virus,My job is so lucky they pay me enough to keep doing the BS I’m doing  AS SOON AS MISS RONA IS DONE FUCKING MY LIFE UP I AM QUITTING,2020-05-06 23:35:00,rona,29.760427,-95.369804,15mi
1258176272829734912,Sadie,"Welp, looks like im retwisting these locs myself...again. ‘Rona got the game messed up.  I don’t even like doing hair like that.",2020-05-06 23:26:13,rona,29.760427,-95.369804,15mi
1258170572049170434,Miss_RavenJoy,Mother was hardcore  she would be PISSED if she were alive and this rona was going. I wouldn’t be able to keep her in the house,2020-05-06 23:03:34,rona,29.760427,-95.369804,15mi
1258168648444915713,BIG DRAKO,Give it some time tho not tryna catch no Rona ,2020-05-06 22:55:56,rona,29.760427,-95.369804,15mi
1258166110534410241,Phil,Gotta be almost a given this year due to the Rona https://twitter.com/247sports/status/1258032722540474376 …,2020-05-06 22:45:51,rona,29.760427,-95.369804,15mi
1258162509653164032,🇱🇧,I wouldn’t say full but I got food  blame it on the rona fuck it,2020-05-06 22:31:32,rona,29.760427,-95.369804,15mi
1258156146990383105,Some Asian Alpha 🥡,Honestly fuck Rona because today is my dad’s 60th birthday and I had a big ass party planned for him at Kim Son but can’t even do it cuz of corona ,2020-05-06 22:06:15,rona,29.760427,-95.369804,15mi
1258155723562909696,Kevin,Kids getting rona forsure https://twitter.com/bethanyshondark/status/1258074070442217478 …,2020-05-06 22:04:34,rona,29.760427,-95.369804,15mi
1258155024951267332,MUNCHO,I got supreme for 2.09 this morning...thank you rona....,2020-05-06 22:01:47,rona,29.760427,-95.369804,15mi
1258151366196973573,kraven morehead,You don’t really like me... the Rona just got you bored at home ,2020-05-06 21:47:15,rona,29.760427,-95.369804,15mi
1258140123771932673,Tyler,Rona,2020-05-06 21:02:35,rona,29.760427,-95.369804,15mi
1258138533480579072,franc moody stan account,PLEASE LETS KEEP CLEANING THINGS OH MY GOD. AMERICA WTF?? I BETTER NOT HEAR YALL STOPPED AFTER RONA GETS FIGURED OUT!! https://twitter.com/cbsnews/status/1258011200316674048 …,2020-05-06 20:56:16,rona,29.760427,-95.369804,15mi
1258134856397205504,SUMMER WALKER STAN ACCOUNT,We have too keep up w/ our park dates post rona,2020-05-06 20:41:39,rona,29.760427,-95.369804,15mi
1258128058621390849,yessenia💋,When I said I wanted to grow my eyebrows out I meant for a couple weeks not 3 months miss Rona ,2020-05-06 20:14:38,rona,29.760427,-95.369804,15mi
1258126523560873984,billy🛫,“That restaurant filled with Rona. I ain’t going.”,2020-05-06 20:08:32,rona,29.760427,-95.369804,15mi
1258124700271759360,"Jason Westin, MD","$500,000,000 (at least) to paint a fence, but hey, don’t spend that $1200 Rona check too quickly. https://twitter.com/nickmiroff/status/1258045023947538432 …",2020-05-06 20:01:18,rona,29.760427,-95.369804,15mi
1258124316920741889,🍌VICTORIA🍌,This probably where Miss Rona came from https://twitter.com/CBSNews/status/1258011200316674048 …,2020-05-06 19:59:46,rona,29.760427,-95.369804,15mi
1249479788143788035,NICKI LGBTQ,The Coronavirus doesn’t care what the color of your skin is. People like Waka Flaka & others said Black people cant get the Coronavirus & wont die. Cardi B said celebs were getting paid to say they have rona  https://twitter.com/MSNBC/status/1249466356912791554 …,2020-04-12 23:29:30,rona,29.760427,-95.369804,15mi
1249438102860509184,Justin,cuh rona virus https://twitter.com/____Valentin__/status/1249360151645237249 …,2020-04-12 20:43:51,rona,29.760427,-95.369804,15mi
1249414403558125569,lil tamalito,Fuck La Rona. I can’t stand that puta. pic.twitter.com/ivtheA4wxH,2020-04-12 19:09:41,rona,29.760427,-95.369804,15mi
1249409992907804675,Pauly B,Naders and Rona tag teaming their way across Dixie Ally.  A Sobering reality. @spann #Alwx #Mswx #COVID19pic.twitter.com/ULUzQ7tM19,2020-04-12 18:52:09,rona,29.760427,-95.369804,15mi
1249401449441869824,Peggy Krueger 🍑,"First time wearing makeup in 2 months, 20 lbs lighter & hair growing. Mental sanity on fucking 0 lmao. 

Miss Rona got its pros and cons.  pic.twitter.com/YUhAhHSLUy",2020-04-12 18:18:12,rona,29.760427,-95.369804,15mi
1249398812453601282,Sad Hombre,"Hope they all get the rona but don’t recover, and happy easter to everyone else https://twitter.com/SheaSerrano/status/1249350594013339649 …",2020-04-12 18:07:44,rona,29.760427,-95.369804,15mi
1249388409271042052,Nae,I got you after Rona baby ,2020-04-12 17:26:23,rona,29.760427,-95.369804,15mi
1249345432138002437,MSDAVIS2THEM,Listen they said you can get corona from a fart lol so at this point I’m just gon play roulette with rona cuz this shit out of control and I can’t dont and won’t live in fear,2020-04-12 14:35:37,rona,29.760427,-95.369804,15mi
1249263791965167616,Gumbo Goon 🐊,Aht Aht! Stay in the house. Big rona ain’t gon nowhere https://twitter.com/_kleapatra/status/1249263344596500480 …,2020-04-12 09:11:12,rona,29.760427,-95.369804,15mi
1249208971413635074,Ronald ole Tall Ass....,It really feels amazing. I loved going but that Rona got me fucked up,2020-04-12 05:33:22,rona,29.760427,-95.369804,15mi
1249208139913797634,Ronald ole Tall Ass....,I can’t wait until this Rona shit is over with! I need to go back! https://twitter.com/ChiropractorVid/status/1248793586960756736 …,2020-04-12 05:30:04,rona,29.760427,-95.369804,15mi
1249205347241295873,Tajar Studios,"Episode 4 of Cooking with Rona.
#indianfood #photooftheday #instagram #yum #foodphoto #restaurant #chef #cooking #picoftheday #bhfyp #f #follow #eeeeeats #vegan #foodlove #chocolate #foodoftheday #healthy #chicken #feedfeed #foody #Quarantine #Covid_19 #Easterpic.twitter.com/swn6VO5zTr",2020-04-12 05:18:58,rona,29.760427,-95.369804,15mi
1249184516629057537,Huncho Day 5/17 🦍,A young nigga birthday next month so rona need to go ahead and dismiss herself so i can get litty,2020-04-12 03:56:12,rona,29.760427,-95.369804,15mi
1249182111816454146,Eddie Mendez,"Mom - Why you drinking whiskey and watching movies 

Me - rona don’t let me and my hood rat friend out mom",2020-04-12 03:46:38,rona,29.760427,-95.369804,15mi
1249141089807761408,King 🤴🏾 🏁,"StudewoodBoss on PS4 for anyone y’all trying to get yo head bust on something too, get this Rona ass whooping ",2020-04-12 01:03:38,rona,29.760427,-95.369804,15mi
1249135311847899137,Wing,Nahh just tryina have a fun time. Rona won’t let me outside she a bitch. https://twitter.com/jervonbennett5/status/1249134821579853824 …,2020-04-12 00:40:40,rona,29.760427,-95.369804,15mi
1249125317312221184,Venezuelan Goddess,My mom is super into conspiracy theories & even she’s saying the rona is a real thing so that’s how I know the situation is serious cause that woman blames everything on the illuminati lmao,2020-04-12 00:00:57,rona,29.760427,-95.369804,15mi
1249116060709801984,***** ***,C*rona got me scared to lick the chip dust off my fingers ,2020-04-11 23:24:10,rona,29.760427,-95.369804,15mi
1249099509285576707,Texanus Giganticus,"Antifa sure is awfully quiet right about now. We're in the middle of an actual fascist police state for once, and they're nowhere to be found. Guess Soros is scared of the Rona",2020-04-11 22:18:24,rona,29.760427,-95.369804,15mi
1252345705286348810,Gumbo Goon 🐊,I wanna have a cookout but Big Rona not gonna let me flourish,2020-04-20 21:17:38,rona,29.760427,-95.369804,15mi
1252328094419075083,Angie ☭,I can’t believe I saw @thelastdinozaur a year ago and if they don’t find a vaccine for Rona I’m gonna miss them in May ,2020-04-20 20:07:39,rona,29.760427,-95.369804,15mi
1252323316045623303,LECHERO TIN TIN,"Oil dropped to a record low, my 401k like a stripper going up and down that pole. First the rona and now oil, the food industry is next ",2020-04-20 19:48:40,rona,29.760427,-95.369804,15mi
1252304754824413188,T Graham*,Big Rona got nothing on slumping crude oil  prices. https://twitter.com/TedStriker/status/1252303890135093251 …,2020-04-20 18:34:54,rona,29.760427,-95.369804,15mi
1252287562678444032,Gumbo Goon 🐊,Big Rona got mine on damn near 24/7. I know she tired of me https://twitter.com/alandriaa_iAM/status/1252287319736016896 …,2020-04-20 17:26:35,rona,29.760427,-95.369804,15mi
1252254229001048068,Real.Life.Murdoc,"Plot Twist: He already has Rona, and has been unknowingly infecting his family and friends... thus making America great again ",2020-04-20 15:14:08,rona,29.760427,-95.369804,15mi
1252169963475009538,Jeff EMBEZos!?,At this point it’s been 420 for the past month but Rona won’t take my joy on this great day lol,2020-04-20 09:39:18,rona,29.760427,-95.369804,15mi
1252169652840599554,Sky⛅️,After this rona end they need to open drive in movie theaters back,2020-04-20 09:38:04,rona,29.760427,-95.369804,15mi
1252127666397986817,La'Berb,If this Rona clears up I’m going back to EDC and LL idc mark my words.,2020-04-20 06:51:13,rona,29.760427,-95.369804,15mi
1252109881773039622,Jose Partida,It’s delayed bc of the damn Rona :(.,2020-04-20 05:40:33,rona,29.760427,-95.369804,15mi
1252084919444135942,Mr.Jackson2u," SCREAMING HAPPY BDAY TO MY MUHFUCKIN BFF!!!! Y’all already know how I’m coming behind this one. If he’s rocking, I’m rolling!!!! I would be in ATL helping you celebrate but Ms Rona said otherwise. I fucking love you @nice_two!!!! #25YearFriendship!!!!!pic.twitter.com/4kIB23SlaK",2020-04-20 04:01:22,rona,29.760427,-95.369804,15mi
1252055230465916928,Michael Horner,Loren sneezing. Does she have the Rona? #90DayFiancePillowTalk,2020-04-20 02:03:23,rona,29.760427,-95.369804,15mi
1252043940594843648,MisterCap Jr.,Rona fuckin up me buying mo Ralph smh,2020-04-20 01:18:31,rona,29.760427,-95.369804,15mi
1252010632687345664,Janessah💗,"Alright it’s been exactly a month since I’ve seen my best friend, Rona gotsss to gooo",2020-04-19 23:06:10,rona,29.760427,-95.369804,15mi
1252002604088995847,Gumbo Goon 🐊,LMFAOOOOOOO this was before Rona hit bro  https://twitter.com/insidehismind/status/1251996024207478784 …,2020-04-19 22:34:16,rona,29.760427,-95.369804,15mi
1251971632824025088,X Æ 4-20,if miss rona ruins halloween for me i’m going to k*ll myself pic.twitter.com/jSgeP9226v,2020-04-19 20:31:12,rona,29.760427,-95.369804,15mi
1251940893374009345,deeLau,Miss you boo ! Come visit when ms. Rona wanna stop,2020-04-19 18:29:03,rona,29.760427,-95.369804,15mi
1251852340530987009,$arah,rona said f my birthday but finally legal ,2020-04-19 12:37:10,rona,29.760427,-95.369804,15mi
1212792059528187910,kells,love you babe ,2020-01-02 17:45:34,corona,29.760427,-95.369804,15mi
1212572790622212096,ali kizginyurek,Bir bira istedim.  Garson kız örtülü mü olsun dedi.  Çıplak istiyorum diyemedim.  Alın size Corona bacım. Örtülü ve kapalı. pic.twitter.com/VwRkdFwQhJ,2020-01-02 03:14:16,corona,29.760427,-95.369804,15mi
1212559140964491266,Your Local Giant 🤯,Corona x Lime>>>>>,2020-01-02 02:20:02,corona,29.760427,-95.369804,15mi
1205377001844072448,kells,@X_Corona moving to Colorado  https://twitter.com/bigkay_dee/status/1205238573156446246 …,2019-12-13 06:40:46,corona,29.760427,-95.369804,15mi
1204612502627241985,Drizzt DoUrden,@finkd some douche Cronin corona May be hanging out around your premises if you get my drift and pulling hustles,2019-12-11 04:02:55,corona,29.760427,-95.369804,15mi
1203873767509901313,samaaa,la corona le queda feisima,2019-12-09 03:07:27,corona,29.760427,-95.369804,15mi
1203864543077838848,KenyG,Me encanto la respuesta de Sofia  VENGAAA QUE ESTA NOCHE LA CORONA ES TUYA MÉXICO! https://twitter.com/YeniferHernandz/status/1203862958759141377 …,2019-12-09 02:30:48,corona,29.760427,-95.369804,15mi
1203483265933496320,Jean Arroyo,Drink corona ,2019-12-08 01:15:44,corona,29.760427,-95.369804,15mi
